id,roomNumber,free,date
84,720,false,2018-01-17
84,120,true,2018-09-01
84,18,false,2018-04-01
84,110,false,2018-12-01
84,620,false,2018-12-01
84,510,true,2018-12-20
84,11,false,2018-03-11
84,31,true,2018-01-13
84,14,false,2018-01-28
84,17,false,2018-01-28
84,515,true,2018-01-01
84,41,true,2018-08-28
84,614,false,2018-06-28
84,719,true,2018-01-28
84,612,false,2018-01-16
84,16,true,2018-03-01
84,820,false,2018-01-15
84,11,true,2018-08-25
84,21,false,2018-03-01
84,61,false,2018-01-01
84,120,true,2018-03-01
84,720,true,2018-12-25
84,56,false,2018-12-01
84,120,false,2018-02-12
84,19,false,2018-01-02
84,88,true,2018-12-01
84,16,true,2018-01-01
84,81,true,2018-06-01
84,24,true,2018-01-12
84,88,false,2018-08-28
84,81,false,2018-04-19
84,21,false,2018-01-01
84,75,false,2018-10-07
84,11,false,2018-01-01
84,12,true,2018-01-28
84,85,true,2018-08-10
84,81,false,2018-05-01
84,41,true,2018-10-01
84,820,false,2018-05-04
84,220,true,2018-08-16
84,120,false,2018-06-03
84,110,true,2018-01-21
84,61,false,2018-01-05
84,31,true,2018-01-01
84,320,false,2018-11-16
84,81,false,2018-12-28
84,519,false,2018-06-01
84,51,false,2018-12-23
84,212,true,2018-10-28
84,85,false,2018-12-01
84,11,true,2018-01-02
84,51,false,2018-03-28
84,84,false,2018-04-01
84,81,false,2018-12-10
84,11,true,2018-03-14
84,17,true,2018-07-28
84,11,true,2018-10-26
84,212,false,2018-01-01
84,11,false,2018-01-08
84,21,true,2018-12-01
84,11,false,2018-01-28
84,112,true,2018-04-06
84,51,true,2018-01-01
84,220,true,2018-04-16
84,117,false,2018-01-01
84,519,true,2018-01-08
84,115,true,2018-01-28
84,120,true,2018-01-01
84,120,false,2018-12-01
84,414,false,2018-01-19
84,18,false,2018-01-15
84,11,true,2018-01-01
84,89,true,2018-01-01
84,116,true,2018-04-28
84,115,false,2018-12-28
84,120,true,2018-10-14
84,81,false,2018-08-10
84,11,true,2018-12-11
84,617,false,2018-10-01
84,14,true,2018-12-01
84,81,true,2018-01-28
84,61,true,2018-01-26
84,110,false,2018-03-01
84,17,false,2018-02-14
84,21,true,2018-04-01
84,320,false,2018-02-01
84,315,false,2018-12-01
84,31,false,2018-12-28
84,16,false,2018-06-17
84,81,false,2018-01-01
84,65,false,2018-08-28
84,15,false,2018-09-13
84,51,false,2018-01-01
84,11,false,2018-12-09
84,518,true,2018-12-08
84,320,true,2018-02-01
84,41,true,2018-01-26
84,813,true,2018-01-01
84,61,true,2018-05-22
84,35,false,2018-07-02
84,510,false,2018-05-28
84,61,true,2018-01-28
84,13,true,2018-01-28
84,716,false,2018-01-01
84,29,true,2018-01-14
84,81,true,2018-01-28
84,120,true,2018-01-28
84,214,true,2018-01-03
84,51,false,2018-01-01
84,118,false,2018-06-25
84,510,true,2018-01-18
84,816,true,2018-01-01
84,11,false,2018-10-10
84,21,true,2018-06-01
84,112,true,2018-12-01
84,114,true,2018-01-01
84,11,true,2018-01-25
84,515,false,2018-01-10
84,120,true,2018-12-01
84,81,true,2018-06-27
84,81,true,2018-04-28
84,112,false,2018-08-01
84,11,true,2018-01-01
84,112,false,2018-01-01
84,11,true,2018-12-10
84,620,false,2018-07-01
84,82,false,2018-11-28
84,120,false,2018-11-16
84,61,false,2018-04-01
84,120,false,2018-01-01
84,77,true,2018-12-28
84,79,false,2018-01-19
84,420,true,2018-06-01
84,720,false,2018-05-28
84,21,true,2018-02-21
84,11,false,2018-01-01
84,85,false,2018-05-01
84,114,true,2018-01-08
84,110,true,2018-08-28
84,81,true,2018-01-17
84,417,false,2018-01-01
84,81,true,2018-10-09
84,72,false,2018-08-03
84,81,false,2018-01-14
84,61,true,2018-01-28
84,17,true,2018-01-01
84,18,false,2018-01-20
84,89,true,2018-01-28
84,820,false,2018-01-11
84,51,false,2018-01-12
84,820,true,2018-03-01
84,120,false,2018-04-28
84,56,true,2018-01-05
84,88,true,2018-01-28
84,418,true,2018-05-01
84,11,false,2018-12-21
84,11,true,2018-02-20
84,11,false,2018-05-03
84,31,true,2018-04-11
84,820,false,2018-02-28
84,113,false,2018-03-01
84,120,true,2018-10-01
84,215,true,2018-01-01
84,712,true,2018-03-28
84,120,true,2018-04-03
84,81,false,2018-12-03
84,18,false,2018-12-08
84,117,false,2018-02-01
84,41,true,2018-12-01
84,620,true,2018-09-27
84,720,false,2018-03-01
84,116,true,2018-01-28
84,320,true,2018-10-12
84,110,false,2018-12-01
84,86,true,2018-02-01
84,11,false,2018-07-28
85,31,true,2018-03-01
86,82,false,2018-01-24
86,120,false,2018-07-13
86,11,false,2018-10-07
86,116,false,2018-09-01
86,810,false,2018-01-28
86,815,false,2018-06-01
86,51,true,2018-06-04
86,419,true,2018-01-01
86,820,true,2018-01-01
86,83,true,2018-12-07
86,620,false,2018-01-02
86,14,false,2018-01-13
86,12,false,2018-12-01
86,31,false,2018-12-25
86,81,true,2018-12-18
86,820,false,2018-09-19
86,418,false,2018-12-28
86,13,false,2018-01-28
86,41,false,2018-01-28
86,51,false,2018-11-08
86,120,true,2018-12-28
86,813,false,2018-01-01
86,71,false,2018-01-01
86,11,true,2018-12-12
86,27,true,2018-01-28
86,820,false,2018-09-01
86,11,true,2018-07-27
86,81,false,2018-03-28
86,718,true,2018-01-01
86,720,true,2018-01-03
86,119,false,2018-02-13
86,120,false,2018-12-03
86,11,false,2018-01-01
86,61,true,2018-06-01
86,81,false,2018-12-01
86,39,false,2018-01-28
86,420,true,2018-01-22
86,11,true,2018-01-28
86,114,true,2018-04-21
86,75,false,2018-12-01
86,115,true,2018-01-01
86,420,false,2018-01-01
86,812,false,2018-06-01
86,513,true,2018-12-03
86,816,true,2018-06-19
86,420,true,2018-12-27
86,11,false,2018-12-25
86,115,false,2018-11-09
86,410,true,2018-01-01
86,81,false,2018-01-01
86,717,false,2018-12-01
86,75,true,2018-10-15
86,11,false,2018-04-01
86,120,true,2018-01-01
86,11,true,2018-07-06
86,11,false,2018-01-01
86,81,false,2018-11-05
86,113,true,2018-12-07
86,15,true,2018-09-22
86,86,false,2018-01-01
86,21,false,2018-01-28
86,88,false,2018-01-01
86,12,false,2018-01-28
86,21,true,2018-01-28
86,23,false,2018-01-28
86,118,true,2018-12-28
86,11,false,2018-08-16
86,27,false,2018-01-10
86,120,false,2018-12-01
86,413,true,2018-12-28
86,15,true,2018-09-01
86,820,false,2018-12-16
86,27,true,2018-01-01
86,11,true,2018-05-28
86,820,false,2018-04-28
86,16,false,2018-01-18
86,84,false,2018-01-01
86,113,false,2018-01-22
86,17,true,2018-07-28
86,11,true,2018-06-05
86,11,true,2018-12-01
86,120,true,2018-01-01
86,813,false,2018-12-01
86,520,false,2018-04-01
86,712,true,2018-08-16
86,59,false,2018-01-12
86,18,true,2018-03-12
86,31,true,2018-09-01
86,51,false,2018-01-01
86,78,false,2018-10-13
86,81,false,2018-09-28
86,81,false,2018-07-24
86,21,true,2018-04-28
86,81,true,2018-12-01
86,19,true,2018-11-23
86,516,false,2018-01-01
86,11,true,2018-01-21
86,120,true,2018-01-01
86,13,true,2018-12-01
86,119,false,2018-01-07
86,16,false,2018-10-12
86,818,true,2018-04-15
86,11,false,2018-04-02
86,11,false,2018-01-28
86,14,false,2018-01-01
86,120,false,2018-02-28
86,31,false,2018-03-01
86,118,false,2018-01-28
86,21,true,2018-01-17
86,11,false,2018-07-27
86,51,true,2018-01-19
86,110,false,2018-01-20
86,11,true,2018-12-03
86,11,false,2018-02-13
87,120,false,2018-02-21
87,515,false,2018-01-20
87,52,true,2018-01-28
87,61,false,2018-01-16
87,11,false,2018-09-01
87,118,false,2018-12-04
87,517,true,2018-06-20
87,82,false,2018-02-13
87,41,true,2018-01-05
87,120,false,2018-01-12
87,320,true,2018-12-23
87,18,true,2018-10-01
87,61,true,2018-08-28
87,110,true,2018-01-06
87,31,false,2018-05-01
87,620,true,2018-01-01
87,41,false,2018-01-17
87,81,true,2018-06-11
87,113,false,2018-05-22
87,14,true,2018-03-04
87,81,true,2018-03-22
87,820,false,2018-08-01
87,41,true,2018-01-14
87,820,true,2018-01-28
87,81,false,2018-01-28
87,420,false,2018-05-01
87,81,true,2018-12-01
87,120,false,2018-09-11
87,27,false,2018-05-24
87,11,true,2018-10-28
87,613,true,2018-05-18
87,316,true,2018-01-01
87,81,false,2018-01-01
87,118,false,2018-05-01
87,41,false,2018-10-03
87,720,false,2018-05-28
87,11,false,2018-01-01
87,219,false,2018-12-01
87,41,true,2018-12-25
87,814,false,2018-04-01
87,110,false,2018-07-27
87,820,false,2018-04-01
87,515,true,2018-01-01
87,34,true,2018-01-01
87,81,false,2018-01-27
87,816,true,2018-11-06
87,66,true,2018-05-01
87,61,true,2018-01-01
87,114,false,2018-01-28
87,21,true,2018-10-01
87,811,false,2018-12-14
87,21,false,2018-09-09
87,11,false,2018-01-01
87,120,false,2018-01-01
87,51,false,2018-12-28
87,617,true,2018-01-01
87,420,true,2018-07-28
87,41,false,2018-12-01
87,11,false,2018-12-16
87,81,true,2018-12-22
87,11,false,2018-01-28
87,13,false,2018-12-03
87,51,true,2018-12-16
87,11,false,2018-12-19
87,620,false,2018-12-06
87,11,false,2018-01-01
87,11,true,2018-09-28
87,220,true,2018-11-13
87,116,false,2018-03-21
87,112,true,2018-01-13
87,87,true,2018-01-28
87,12,true,2018-01-01
87,213,true,2018-05-28
87,120,true,2018-01-19
87,112,false,2018-05-26
87,719,false,2018-08-01
87,110,true,2018-06-28
87,415,true,2018-02-17
87,85,true,2018-01-11
87,81,true,2018-01-17
87,86,false,2018-02-01
87,117,false,2018-08-01
87,819,false,2018-01-01
87,51,false,2018-05-28
87,220,true,2018-08-28
87,11,false,2018-02-01
87,11,false,2018-02-01
87,81,true,2018-10-01
87,220,true,2018-01-08
87,11,false,2018-05-19
87,81,false,2018-09-09
87,610,false,2018-12-12
87,71,false,2018-12-28
87,111,true,2018-12-01
87,816,true,2018-01-22
87,83,false,2018-02-17
87,11,true,2018-02-28
87,514,false,2018-07-16
87,120,false,2018-12-24
87,83,true,2018-01-03
87,65,true,2018-05-01
87,820,false,2018-12-22
87,83,true,2018-01-12
87,16,true,2018-01-01
87,213,false,2018-12-01
87,120,false,2018-01-01
87,11,true,2018-02-01
87,21,true,2018-12-22
87,14,true,2018-01-01
87,81,false,2018-01-22
87,31,false,2018-09-01
87,720,true,2018-01-24
87,11,false,2018-06-05
87,31,false,2018-01-01
87,220,true,2018-01-01
87,31,false,2018-04-01
87,13,true,2018-07-28
87,117,true,2018-07-13
87,220,false,2018-09-01
87,811,false,2018-01-24
87,11,true,2018-12-05
87,88,true,2018-12-06
87,41,false,2018-09-01
87,520,true,2018-06-16
87,816,false,2018-01-01
87,811,true,2018-08-01
87,31,true,2018-01-28
87,81,false,2018-09-26
87,817,false,2018-01-03
87,86,false,2018-04-28
87,220,false,2018-01-24
87,11,false,2018-01-06
87,19,true,2018-03-01
87,83,false,2018-11-01
87,120,false,2018-01-04
87,11,false,2018-12-28
87,211,false,2018-11-01
87,111,true,2018-01-21
87,620,true,2018-04-08
87,710,false,2018-12-05
87,120,true,2018-01-01
87,412,true,2018-01-28
87,512,true,2018-02-28
87,87,false,2018-01-17
87,420,false,2018-02-21
87,120,false,2018-12-19
87,11,true,2018-10-22
87,813,false,2018-01-01
87,712,true,2018-09-01
87,86,true,2018-03-26
87,27,true,2018-01-23
87,813,true,2018-01-21
87,81,false,2018-04-01
87,11,false,2018-01-01
87,51,false,2018-12-28
87,55,false,2018-01-01
87,120,false,2018-12-28
87,41,true,2018-12-18
87,34,true,2018-01-19
87,41,false,2018-07-23
87,45,false,2018-12-01
87,61,true,2018-01-01
87,820,true,2018-01-01
87,220,false,2018-12-04
87,19,false,2018-09-14
87,320,false,2018-12-14
87,613,false,2018-01-24
87,11,true,2018-06-28
87,115,true,2018-06-06
87,219,false,2018-03-01
87,86,true,2018-07-18
87,71,true,2018-01-01
87,11,false,2018-03-28
87,37,false,2018-12-28
87,816,false,2018-04-28
87,114,true,2018-01-01
87,81,false,2018-01-28
87,81,true,2018-11-28
87,11,false,2018-01-11
87,820,true,2018-06-01
87,35,true,2018-09-17
87,23,false,2018-03-28
87,51,false,2018-07-28
87,11,true,2018-07-01
87,81,true,2018-12-28
87,320,true,2018-01-28
87,11,false,2018-01-01
87,11,false,2018-12-27
87,11,true,2018-08-08
87,13,false,2018-01-24
87,820,true,2018-06-23
87,120,true,2018-01-01
87,63,true,2018-03-05
87,120,false,2018-01-11
87,717,true,2018-08-05
87,11,false,2018-01-15
87,81,false,2018-01-01
87,819,false,2018-10-28
87,820,true,2018-01-28
87,120,true,2018-01-28
87,51,false,2018-01-28
87,14,true,2018-01-01
87,620,false,2018-03-08
87,620,false,2018-01-28
87,18,false,2018-01-28
87,81,true,2018-05-01
87,18,true,2018-01-01
87,118,true,2018-12-28
87,19,true,2018-10-22
87,120,true,2018-01-21
87,55,false,2018-01-01
87,420,true,2018-01-21
87,31,false,2018-10-01
87,51,true,2018-06-07
87,24,false,2018-01-23
87,13,true,2018-12-12
87,713,false,2018-01-24
87,11,false,2018-01-28
87,820,true,2018-01-01
87,48,true,2018-11-16
87,42,true,2018-10-01
87,51,false,2018-01-01
87,15,false,2018-08-02
87,120,true,2018-08-01
87,111,true,2018-11-13
87,53,true,2018-01-21
87,120,false,2018-11-21
87,111,false,2018-01-01
87,71,false,2018-05-27
87,17,true,2018-06-01
87,17,false,2018-08-01
87,320,false,2018-09-01
87,120,true,2018-01-01
87,11,false,2018-01-28
87,11,true,2018-02-01
87,81,false,2018-07-28
87,38,false,2018-12-18
87,41,true,2018-12-16
87,89,true,2018-01-01
87,17,true,2018-12-13
87,620,true,2018-07-14
87,113,false,2018-03-23
87,712,false,2018-01-28
87,81,true,2018-12-28
87,711,true,2018-01-28
87,111,true,2018-06-28
87,31,false,2018-01-28
87,81,true,2018-12-28
87,71,false,2018-04-15
87,120,false,2018-12-01
87,420,false,2018-07-01
87,28,true,2018-01-28
87,320,false,2018-09-27
87,12,false,2018-01-28
87,11,false,2018-05-10
87,820,true,2018-01-06
87,81,false,2018-01-02
87,11,false,2018-01-13
87,120,false,2018-12-01
87,11,true,2018-10-01
87,610,false,2018-12-01
87,26,true,2018-01-01
87,81,false,2018-01-01
87,620,false,2018-04-01
87,45,false,2018-01-28
87,14,false,2018-05-24
87,18,true,2018-01-28
87,120,true,2018-09-28
87,720,false,2018-01-18
87,44,false,2018-12-21
87,120,false,2018-12-01
87,218,true,2018-01-01
87,117,false,2018-12-01
87,118,true,2018-09-11
87,13,true,2018-12-28
87,71,true,2018-12-01
87,81,true,2018-07-01
87,11,false,2018-01-28
87,620,false,2018-01-01
87,220,false,2018-01-28
87,114,false,2018-12-11
87,11,true,2018-12-18
87,813,false,2018-12-15
87,81,false,2018-05-19
87,11,false,2018-01-28
87,319,false,2018-06-22
87,68,true,2018-01-01
87,820,false,2018-01-01
87,33,true,2018-01-23
87,61,false,2018-06-01
87,120,true,2018-01-01
87,11,false,2018-12-01
87,28,true,2018-05-06
87,120,false,2018-02-01
87,55,false,2018-12-13
87,14,true,2018-06-06
87,86,false,2018-01-28
87,120,false,2018-12-14
87,11,false,2018-11-18
87,13,true,2018-03-04
88,88,true,2018-01-28
89,41,true,2018-01-28
90,718,true,2018-01-17
90,81,true,2018-01-01
90,514,true,2018-12-17
90,83,true,2018-01-07
90,520,true,2018-12-04
90,11,true,2018-11-01
90,71,false,2018-12-01
90,59,true,2018-02-01
90,512,false,2018-07-21
90,51,true,2018-01-06
90,11,true,2018-10-09
90,11,true,2018-11-01
90,11,true,2018-07-01
90,120,true,2018-07-01
90,78,false,2018-01-01
90,11,true,2018-07-01
90,11,true,2018-03-01
90,720,false,2018-12-01
90,810,true,2018-09-22
90,19,true,2018-06-14
90,814,true,2018-09-26
90,120,false,2018-01-10
90,11,false,2018-07-01
90,74,false,2018-12-23
90,114,false,2018-08-04
90,75,false,2018-01-28
90,84,false,2018-06-01
90,49,true,2018-08-19
90,11,true,2018-01-10
90,88,false,2018-01-28
90,82,true,2018-09-28
90,19,false,2018-12-01
90,11,false,2018-01-08
90,820,true,2018-12-28
90,79,true,2018-12-11
90,21,true,2018-09-28
90,811,false,2018-12-22
90,11,true,2018-01-26
90,114,true,2018-01-20
90,71,false,2018-01-28
90,87,false,2018-10-10
90,81,false,2018-01-01
90,814,false,2018-09-04
90,11,true,2018-01-28
90,31,true,2018-07-01
90,42,false,2018-02-09
90,612,false,2018-03-01
90,113,false,2018-12-01
90,120,false,2018-12-28
90,25,false,2018-01-02
90,710,false,2018-05-08
90,81,false,2018-01-10
90,16,true,2018-01-28
90,51,true,2018-12-01
90,611,true,2018-10-15
90,41,true,2018-01-19
90,220,true,2018-10-01
90,820,true,2018-07-22
90,120,true,2018-08-19
90,11,false,2018-01-09
90,420,false,2018-01-01
90,120,true,2018-03-04
90,416,false,2018-01-28
90,119,false,2018-06-14
90,11,true,2018-06-02
90,820,true,2018-11-14
90,42,true,2018-12-10
90,61,false,2018-12-28
90,81,true,2018-01-12
90,17,false,2018-12-28
90,67,false,2018-10-18
90,116,false,2018-01-01
90,120,false,2018-01-13
90,118,false,2018-12-28
90,87,false,2018-01-28
90,87,false,2018-10-28
90,119,true,2018-01-06
90,68,true,2018-12-18
90,118,true,2018-01-25
90,118,true,2018-01-01
90,11,false,2018-10-15
90,120,false,2018-09-11
90,84,false,2018-02-20
90,410,true,2018-01-20
90,817,false,2018-12-01
90,11,false,2018-12-28
90,513,true,2018-07-17
90,120,true,2018-12-01
90,119,false,2018-12-22
90,820,false,2018-12-28
90,820,true,2018-12-01
90,413,true,2018-12-16
90,15,true,2018-10-26
90,16,true,2018-01-01
90,18,false,2018-04-28
90,21,true,2018-04-01
90,113,true,2018-01-07
90,11,true,2018-12-22
90,81,true,2018-07-02
90,31,true,2018-02-10
90,71,false,2018-05-01
90,21,true,2018-01-22
90,24,false,2018-12-28
90,120,true,2018-01-28
90,11,false,2018-06-28
90,51,false,2018-02-01
90,120,false,2018-01-16
90,16,false,2018-01-01
90,11,false,2018-06-28
90,81,true,2018-07-01
90,814,true,2018-01-28
90,720,false,2018-01-01
90,71,false,2018-12-08
90,820,false,2018-05-16
90,11,false,2018-04-01
90,120,true,2018-01-01
90,73,true,2018-05-06
90,16,false,2018-12-16
90,12,true,2018-01-28
90,21,true,2018-12-27
90,51,true,2018-12-28
90,19,true,2018-01-01
90,41,true,2018-01-01
90,112,false,2018-09-28
90,81,false,2018-01-13
90,81,false,2018-05-11
90,88,false,2018-10-28
90,11,false,2018-01-03
90,111,false,2018-01-22
90,113,false,2018-01-01
90,116,true,2018-12-05
90,11,true,2018-01-10
90,316,true,2018-03-25
90,210,true,2018-12-01
90,116,false,2018-10-28
90,41,false,2018-12-23
90,67,true,2018-01-19
90,110,false,2018-12-13
90,11,true,2018-03-28
90,711,false,2018-12-01
90,81,false,2018-01-28
90,71,false,2018-12-01
90,11,true,2018-04-28
90,11,false,2018-01-28
90,21,false,2018-01-01
90,120,true,2018-01-25
90,120,false,2018-01-28
90,120,false,2018-08-13
90,120,true,2018-08-23
90,11,true,2018-06-01
90,14,true,2018-11-06
90,120,true,2018-03-01
90,320,true,2018-12-01
90,41,true,2018-06-23
90,51,false,2018-10-15
90,120,false,2018-12-20
90,417,true,2018-10-02
90,812,true,2018-01-28
90,11,false,2018-11-16
90,11,false,2018-01-01
90,11,true,2018-12-01
90,820,true,2018-07-01
90,41,false,2018-12-01
90,516,false,2018-07-09
90,31,true,2018-11-01
90,11,false,2018-01-01
90,410,false,2018-01-28
90,820,false,2018-04-28
90,12,true,2018-12-28
90,81,true,2018-01-28
90,14,false,2018-05-28
90,120,true,2018-01-11
90,85,true,2018-10-02
90,41,true,2018-01-01
90,31,true,2018-08-27
90,76,true,2018-02-01
90,18,false,2018-08-01
90,820,false,2018-05-26
90,212,false,2018-01-24
90,120,false,2018-12-01
90,120,true,2018-01-21
90,818,false,2018-04-25
90,82,false,2018-01-19
90,55,true,2018-06-21
90,71,false,2018-01-08
90,120,false,2018-11-01
90,711,false,2018-02-28
90,119,false,2018-08-26
90,719,true,2018-01-01
90,719,true,2018-11-28
90,120,true,2018-01-07
90,18,false,2018-01-09
90,84,false,2018-09-24
90,81,false,2018-03-01
90,211,true,2018-04-01
90,21,false,2018-01-28
90,61,true,2018-01-02
90,120,true,2018-01-01
90,720,true,2018-12-13
90,51,false,2018-08-07
90,11,false,2018-01-28
90,61,false,2018-09-01
90,518,true,2018-01-28
90,818,true,2018-09-24
90,420,false,2018-09-12
90,11,true,2018-12-28
90,51,false,2018-12-28
90,112,true,2018-12-28
90,317,true,2018-01-28
90,119,true,2018-11-23
90,84,false,2018-04-06
90,21,true,2018-12-18
90,41,false,2018-12-01
90,815,false,2018-01-01
90,11,true,2018-05-28
90,120,false,2018-02-10
90,120,false,2018-02-01
90,120,true,2018-08-01
90,120,true,2018-01-27
90,817,false,2018-01-01
90,81,false,2018-08-01
90,18,false,2018-05-01
90,310,true,2018-04-04
90,720,true,2018-07-28
90,420,false,2018-01-25
90,112,false,2018-10-11
90,66,false,2018-12-01
90,14,true,2018-04-28
90,87,true,2018-12-28
90,13,true,2018-12-12
90,56,false,2018-12-03
90,120,true,2018-03-01
90,21,true,2018-01-15
90,41,true,2018-03-21
90,11,false,2018-06-18
90,420,true,2018-01-28
90,815,false,2018-09-06
90,111,false,2018-05-03
90,11,true,2018-04-28
90,81,false,2018-04-22
90,22,true,2018-01-01
90,317,true,2018-09-15
90,11,true,2018-11-28
90,120,true,2018-01-01
90,57,true,2018-01-14
90,13,false,2018-09-01
90,11,false,2018-12-07
90,31,false,2018-01-01
90,415,true,2018-05-14
90,23,true,2018-12-01
90,113,true,2018-01-28
90,18,true,2018-04-01
90,61,false,2018-01-26
90,83,false,2018-01-28
90,110,false,2018-12-01
90,18,false,2018-01-01
90,120,false,2018-12-28
90,617,true,2018-10-01
90,617,true,2018-09-01
90,720,true,2018-12-28
90,120,false,2018-12-28
90,13,true,2018-01-28
90,61,true,2018-05-28
90,85,false,2018-01-14
90,18,false,2018-12-28
90,11,false,2018-01-19
90,11,false,2018-01-01
90,31,true,2018-07-15
90,66,true,2018-01-01
90,811,true,2018-12-01
90,88,false,2018-03-28
90,120,true,2018-05-01
90,810,true,2018-01-28
90,620,true,2018-06-17
90,112,false,2018-01-01
90,120,true,2018-04-20
90,31,false,2018-01-23
90,120,true,2018-12-24
90,19,true,2018-01-01
90,81,true,2018-01-11
90,417,true,2018-05-20
91,812,false,2018-08-20
92,11,true,2018-02-18
92,81,false,2018-12-28
92,81,false,2018-01-01
92,112,false,2018-01-01
92,820,true,2018-01-01
92,84,true,2018-01-01
92,21,true,2018-11-17
92,813,true,2018-06-01
92,117,true,2018-01-25
92,820,true,2018-11-06
92,119,true,2018-03-01
92,61,false,2018-06-01
92,819,true,2018-01-28
92,21,false,2018-02-01
92,65,false,2018-01-01
92,63,true,2018-12-28
92,620,false,2018-11-12
92,120,true,2018-08-10
92,81,true,2018-11-01
92,11,true,2018-01-25
92,820,true,2018-01-03
92,85,true,2018-10-27
92,16,false,2018-12-20
92,118,false,2018-12-06
92,11,false,2018-01-28
92,56,false,2018-08-05
92,110,false,2018-01-12
92,62,false,2018-10-01
92,31,true,2018-01-01
92,114,false,2018-01-28
92,420,false,2018-01-01
92,119,true,2018-05-01
92,41,false,2018-12-18
92,46,false,2018-01-20
92,112,true,2018-04-01
92,820,true,2018-12-01
92,87,false,2018-02-01
92,714,true,2018-01-19
92,816,false,2018-01-07
92,111,false,2018-11-28
92,21,true,2018-12-28
92,11,true,2018-10-28
92,61,false,2018-02-28
92,11,true,2018-01-01
92,11,true,2018-01-28
92,115,false,2018-01-01
92,117,true,2018-01-16
92,21,false,2018-07-01
92,217,false,2018-09-01
92,71,false,2018-01-01
92,111,false,2018-03-01
92,520,true,2018-09-01
92,114,true,2018-01-01
92,45,true,2018-01-09
92,81,true,2018-04-13
92,417,true,2018-01-01
92,17,true,2018-12-19
92,41,true,2018-01-18
92,71,true,2018-12-05
92,41,true,2018-01-01
92,47,true,2018-11-01
92,21,true,2018-07-19
92,120,false,2018-01-26
92,120,false,2018-05-09
92,87,false,2018-10-01
92,81,false,2018-01-01
92,112,true,2018-09-01
92,312,false,2018-01-28
92,15,true,2018-01-18
92,620,true,2018-12-27
92,119,true,2018-10-01
92,117,true,2018-12-01
92,19,false,2018-06-20
92,82,true,2018-09-01
92,311,false,2018-12-28
92,11,false,2018-12-01
92,420,false,2018-12-27
92,217,false,2018-01-10
92,511,true,2018-03-09
92,520,false,2018-12-01
92,81,false,2018-07-19
92,11,true,2018-01-01
92,620,true,2018-01-22
92,120,true,2018-01-12
92,520,true,2018-01-09
92,87,false,2018-12-01
92,120,true,2018-12-01
92,120,false,2018-09-01
92,11,true,2018-10-01
92,21,true,2018-11-01
92,61,true,2018-12-28
92,51,true,2018-01-10
92,89,true,2018-12-07
92,720,true,2018-12-01
92,81,false,2018-12-28
92,65,true,2018-08-27
92,71,false,2018-12-01
92,18,false,2018-01-01
92,37,true,2018-01-01
92,116,true,2018-01-01
92,21,true,2018-09-28
92,11,true,2018-06-01
92,51,false,2018-12-26
92,118,false,2018-05-01
92,111,true,2018-01-01
92,81,true,2018-12-01
92,518,false,2018-04-17
92,41,false,2018-12-28
92,220,true,2018-12-28
92,120,true,2018-12-11
92,816,false,2018-01-28
92,88,false,2018-07-02
92,820,true,2018-12-09
92,16,false,2018-02-01
92,217,true,2018-01-13
92,17,true,2018-12-01
92,610,true,2018-03-25
92,111,true,2018-01-02
92,81,false,2018-12-24
92,11,false,2018-02-24
92,31,true,2018-12-26
92,47,true,2018-01-01
92,820,false,2018-09-11
92,619,true,2018-01-19
92,81,true,2018-01-23
92,820,true,2018-10-04
92,120,false,2018-07-17
92,218,true,2018-01-19
92,51,true,2018-02-01
92,11,false,2018-01-28
92,817,false,2018-01-06
92,820,true,2018-01-25
92,120,false,2018-05-11
92,12,true,2018-01-01
92,120,false,2018-04-28
92,411,false,2018-01-01
92,16,true,2018-01-26
92,16,true,2018-06-03
92,620,false,2018-07-01
92,31,true,2018-12-01
92,11,true,2018-04-22
92,120,true,2018-08-01
92,417,true,2018-01-04
92,114,false,2018-01-01
92,220,true,2018-12-28
92,115,true,2018-04-26
92,71,true,2018-01-03
92,11,false,2018-08-08
92,11,true,2018-01-01
92,11,false,2018-01-21
92,718,true,2018-11-01
92,115,false,2018-12-25
92,116,true,2018-12-28
92,710,false,2018-01-01
92,517,false,2018-05-12
92,812,false,2018-01-07
92,81,false,2018-01-01
92,17,false,2018-10-02
92,814,true,2018-10-26
92,81,true,2018-08-24
92,215,false,2018-03-28
92,19,true,2018-09-12
92,320,false,2018-01-01
92,11,true,2018-05-01
92,818,true,2018-12-19
92,15,false,2018-11-01
92,120,true,2018-12-08
92,81,false,2018-01-15
92,11,false,2018-01-23
92,11,true,2018-01-13
92,81,true,2018-12-10
92,610,true,2018-02-28
92,820,true,2018-01-01
92,11,true,2018-12-23
92,69,true,2018-08-01
92,616,true,2018-01-28
92,51,false,2018-03-01
92,25,false,2018-08-28
92,56,true,2018-01-16
92,21,false,2018-01-07
92,11,false,2018-04-28
92,71,true,2018-03-01
92,112,false,2018-01-01
92,11,false,2018-04-28
92,320,false,2018-01-18
92,51,false,2018-01-01
92,620,true,2018-03-28
92,714,false,2018-04-01
92,816,false,2018-01-01
92,116,true,2018-09-01
92,25,true,2018-01-16
92,211,false,2018-01-04
92,820,false,2018-10-28
92,66,true,2018-11-11
92,117,false,2018-03-04
92,113,true,2018-05-22
92,81,true,2018-01-01
92,71,true,2018-02-09
92,31,true,2018-07-02
92,86,true,2018-01-28
92,82,false,2018-11-28
