id,name,category,distance,address,lat,long
308,Palacio Provincial,Palacio,0.1,Milan Italy,45.46427,9.18951
308,Igelesia San Isidro,Igelesia,1.0,Nantes France,47.21725,-1.55336
308,Parque Provincial,Parque,1.0,Cascais Portugal,38.6979,-9.42146
308,Sala Real,Sala,1.0,Paris France,48.85341,2.3488
308,Igelesia Santa Clara,Igelesia,305.6449,Cascais Portugal,38.6979,-9.42146
308,Ayuntamiento Romano,Ayuntamiento,500.0,Nantes France,47.21725,-1.55336
308,Parque Nueva,Parque,0.1,Paris France,48.85341,2.3488
308,Ayuntamiento Vieja,Ayuntamiento,1.0,Rome Italy,41.89193,12.51133
308,Galeria Real,Galeria,259.89017,Estoril Portugal,38.70571,-9.39773
308,Puente Maldonado,Puente,210.76366,Barcelona Spain,41.3818,2.1685
308,Parque Santa Clara,Parque,500.0,Madrid Spain,40.489353,-3.6827462
308,Ayuntamiento Santa Clara,Ayuntamiento,500.0,Sevilla Spain,37.39141,-5.9591775
308,Sala Santa Clara,Sala,0.1,Valencia Spain,39.456116,-0.3545661
308,Catedral Mayor,Catedral,0.1,Milan Italy,45.46427,9.18951
308,Igelesia San Isidro,Igelesia,22.469425,Estoril Portugal,38.70571,-9.39773
308,Puente Nueva,Puente,500.0,Bourdeaux France,44.84044,-0.5805
308,Salon Los Mostenses,Salon,0.1,Rome Italy,41.89193,12.51133
308,Ayuntamiento Provincial,Ayuntamiento,500.0,Madrid Spain,40.489353,-3.6827462
308,Palacio Real,Palacio,0.1,Madrid Spain,40.489353,-3.6827462
308,Catedral Mayor,Catedral,166.07776,Paris France,48.85341,2.3488
308,Galeria Nueva,Galeria,0.1,Nice France,43.70313,7.26608
308,Catedral San Roma,Catedral,500.0,Valencia Spain,39.456116,-0.3545661
308,Salon Romano,Salon,403.17416,Palermo Italy,38.13205,13.33561
308,Salon Clamores,Salon,413.44608,Lisboa Portugal,38.71667,-9.13333
309,Plaza San Isidro,Plaza,144.16135,Porto Portugal,41.14961,-8.61099
310,Parque Real,Parque,298.56006,Barcelona Spain,41.3818,2.1685
310,Galeria Maldonado,Galeria,42.294716,Bourdeaux France,44.84044,-0.5805
311,Sala Clamores,Sala,41.115967,Rome Italy,41.89193,12.51133
311,Igelesia San Isidro,Igelesia,500.0,Salamanca Spain,40.955967,-5.6802244
311,Plaza Mayor,Plaza,9.839808,Lyon France,45.74846,4.84671
311,Catedral Santa Clara,Catedral,0.1,Palermo Italy,38.13205,13.33561
311,Puente Clamores,Puente,390.35144,Valencia Spain,39.456116,-0.3545661
311,Ayuntamiento Vieja,Ayuntamiento,339.2782,Nantes France,47.21725,-1.55336
311,Puente Real,Puente,500.0,Nantes France,47.21725,-1.55336
311,Plaza Santa Clara,Plaza,356.4261,Nice France,43.70313,7.26608
311,Plaza Vieja,Plaza,410.3268,Nantes France,47.21725,-1.55336
311,Catedral Nueva,Catedral,180.5908,Valencia Spain,39.456116,-0.3545661
311,Salon Santa Clara,Salon,347.89444,Nice France,43.70313,7.26608
311,Puente San Roma,Puente,500.0,Lisboa Portugal,38.71667,-9.13333
311,Parque Nueva,Parque,79.44942,Barcelona Spain,41.3818,2.1685
311,Puente Provincial,Puente,101.41691,Bourdeaux France,44.84044,-0.5805
311,Puente San Isidro,Puente,181.52815,Lyon France,45.74846,4.84671
311,Salon Mayor,Salon,500.0,Rome Italy,41.89193,12.51133
311,Ayuntamiento Mayor,Ayuntamiento,365.33487,Rome Italy,41.89193,12.51133
311,Ayuntamiento Romano,Ayuntamiento,387.8916,Nantes France,47.21725,-1.55336
311,Ayuntamiento Santa Clara,Ayuntamiento,500.0,Cannes France,43.55135,7.01275
311,Plaza San Isidro,Plaza,406.8661,Madrid Spain,40.489353,-3.6827462
311,Palacio Romano,Palacio,500.0,Sevilla Spain,37.39141,-5.9591775
311,Galeria Los Mostenses,Galeria,29.170156,Sevilla Spain,37.39141,-5.9591775
311,Catedral Los Mostenses,Catedral,0.1,Estoril Portugal,38.70571,-9.39773
311,Ayuntamiento San Roma,Ayuntamiento,1.0,Milan Italy,45.46427,9.18951
311,Parque San Roma,Parque,1.0,Barcelona Spain,41.3818,2.1685
311,Ayuntamiento San Isidro,Ayuntamiento,212.00504,Palermo Italy,38.13205,13.33561
311,Sala Real,Sala,0.1,Paris France,48.85341,2.3488
311,Ayuntamiento Nueva,Ayuntamiento,26.384302,Bourdeaux France,44.84044,-0.5805
312,Catedral Vieja,Catedral,74.74784,Bourdeaux France,44.84044,-0.5805
313,Salon Romano,Salon,424.31125,Lisboa Portugal,38.71667,-9.13333
314,Igelesia Vieja,Igelesia,436.44327,Cannes France,43.55135,7.01275
314,Museo Maldonado,Museo,1.0,Porto Portugal,41.14961,-8.61099
314,Sala Vieja,Sala,284.93866,Sevilla Spain,37.39141,-5.9591775
314,Galeria Romano,Galeria,500.0,Valencia Spain,39.456116,-0.3545661
314,Salon Provincial,Salon,331.28806,Madrid Spain,40.489353,-3.6827462
314,Puente Provincial,Puente,0.1,Cannes France,43.55135,7.01275
314,Parque San Roma,Parque,1.0,Lyon France,45.74846,4.84671
314,Museo Mayor,Museo,42.24672,Rome Italy,41.89193,12.51133
314,Igelesia Nueva,Igelesia,206.75954,Cascais Portugal,38.6979,-9.42146
314,Parque Nueva,Parque,271.58762,Nantes France,47.21725,-1.55336
314,Galeria San Roma,Galeria,76.48346,Madrid Spain,40.489353,-3.6827462
314,Puente San Isidro,Puente,180.24362,Rome Italy,41.89193,12.51133
314,Parque Provincial,Parque,397.73608,Sevilla Spain,37.39141,-5.9591775
314,Ayuntamiento Nueva,Ayuntamiento,21.117132,Lisboa Portugal,38.71667,-9.13333
314,Sala Provincial,Sala,0.1,Valencia Spain,39.456116,-0.3545661
314,Parque San Isidro,Parque,353.12686,Lyon France,45.74846,4.84671
315,Plaza Provincial,Plaza,389.1995,Lisboa Portugal,38.71667,-9.13333
315,Galeria San Roma,Galeria,1.0,Valencia Spain,39.456116,-0.3545661
315,Plaza Real,Plaza,1.0,Barcelona Spain,41.3818,2.1685
316,Museo Clamores,Museo,0.1,Cascais Portugal,38.6979,-9.42146
316,Museo Nueva,Museo,0.1,Valencia Spain,39.456116,-0.3545661
316,Igelesia Romano,Igelesia,404.3031,Milan Italy,45.46427,9.18951
316,Sala Mayor,Sala,237.89629,Milan Italy,45.46427,9.18951
316,Catedral Mayor,Catedral,181.38876,Rome Italy,41.89193,12.51133
316,Salon Los Mostenses,Salon,0.1,Palermo Italy,38.13205,13.33561
316,Catedral San Roma,Catedral,456.3026,Lisboa Portugal,38.71667,-9.13333
316,Puente Provincial,Puente,0.1,Paris France,48.85341,2.3488
316,Plaza Romano,Plaza,141.34026,Paris France,48.85341,2.3488
316,Puente San Isidro,Puente,385.22073,Valencia Spain,39.456116,-0.3545661
316,Ayuntamiento Nueva,Ayuntamiento,67.17823,Sevilla Spain,37.39141,-5.9591775
316,Salon Nueva,Salon,167.16875,Estoril Portugal,38.70571,-9.39773
316,Catedral Santa Clara,Catedral,1.0,Barcelona Spain,41.3818,2.1685
316,Palacio Maldonado,Palacio,0.1,Lisboa Portugal,38.71667,-9.13333
316,Galeria Real,Galeria,160.13142,Rome Italy,41.89193,12.51133
316,Palacio San Isidro,Palacio,500.0,Sevilla Spain,37.39141,-5.9591775
316,Puente Real,Puente,10.13256,Salamanca Spain,40.955967,-5.6802244
316,Catedral Romano,Catedral,0.1,Florencia Italy,43.77925,11.24626
316,Plaza Mayor,Plaza,465.3994,Porto Portugal,41.14961,-8.61099
317,Galeria Real,Galeria,15.731921,Palermo Italy,38.13205,13.33561
317,Galeria San Isidro,Galeria,1.0,Sevilla Spain,37.39141,-5.9591775
317,Plaza Santa Clara,Plaza,190.307,Cannes France,43.55135,7.01275
317,Ayuntamiento Los Mostenses,Ayuntamiento,0.1,Cascais Portugal,38.6979,-9.42146
317,Galeria Clamores,Galeria,1.0,Salamanca Spain,40.955967,-5.6802244
317,Catedral Maldonado,Catedral,1.0,Sevilla Spain,37.39141,-5.9591775
317,Ayuntamiento Romano,Ayuntamiento,27.514967,Porto Portugal,41.14961,-8.61099
317,Palacio Romano,Palacio,338.87363,Estoril Portugal,38.70571,-9.39773
317,Puente Clamores,Puente,117.66912,Paris France,48.85341,2.3488
317,Ayuntamiento Maldonado,Ayuntamiento,1.0,Bourdeaux France,44.84044,-0.5805
317,Puente Clamores,Puente,41.32077,Palermo Italy,38.13205,13.33561
317,Museo Los Mostenses,Museo,140.42708,Lisboa Portugal,38.71667,-9.13333
317,Ayuntamiento Nueva,Ayuntamiento,101.28646,Nantes France,47.21725,-1.55336
317,Salon San Roma,Salon,69.265854,Lisboa Portugal,38.71667,-9.13333
317,Sala Santa Clara,Sala,500.0,Florencia Italy,43.77925,11.24626
317,Catedral Vieja,Catedral,159.09785,Lyon France,45.74846,4.84671
317,Galeria San Isidro,Galeria,0.1,Porto Portugal,41.14961,-8.61099
317,Sala Los Mostenses,Sala,500.0,Valencia Spain,39.456116,-0.3545661
317,Puente Nueva,Puente,1.0,Florencia Italy,43.77925,11.24626
317,Museo Real,Museo,0.1,Barcelona Spain,41.3818,2.1685
317,Plaza San Isidro,Plaza,96.6654,Lyon France,45.74846,4.84671
317,Ayuntamiento San Roma,Ayuntamiento,1.0,Lyon France,45.74846,4.84671
318,Palacio Provincial,Palacio,33.56236,Estoril Portugal,38.70571,-9.39773
318,Catedral Los Mostenses,Catedral,282.5316,Valencia Spain,39.456116,-0.3545661
318,Ayuntamiento Santa Clara,Ayuntamiento,451.4064,Valencia Spain,39.456116,-0.3545661
318,Igelesia Vieja,Igelesia,256.73007,Sevilla Spain,37.39141,-5.9591775
318,Plaza Maldonado,Plaza,0.1,Lyon France,45.74846,4.84671
318,Plaza Los Mostenses,Plaza,1.0,Lisboa Portugal,38.71667,-9.13333
318,Salon Santa Clara,Salon,82.5662,Sevilla Spain,37.39141,-5.9591775
318,Museo San Isidro,Museo,1.0,Lyon France,45.74846,4.84671
318,Ayuntamiento Vieja,Ayuntamiento,440.15332,Barcelona Spain,41.3818,2.1685
318,Palacio Romano,Palacio,0.1,Nice France,43.70313,7.26608
319,Salon Vieja,Salon,1.0,Estoril Portugal,38.70571,-9.39773
319,Galeria San Isidro,Galeria,500.0,Sevilla Spain,37.39141,-5.9591775
319,Galeria Provincial,Galeria,1.0,Paris France,48.85341,2.3488
319,Puente Romano,Puente,500.0,Nantes France,47.21725,-1.55336
319,Museo Clamores,Museo,417.57745,Lisboa Portugal,38.71667,-9.13333
319,Palacio Clamores,Palacio,1.0,Madrid Spain,40.489353,-3.6827462
319,Galeria Nueva,Galeria,0.1,Estoril Portugal,38.70571,-9.39773
319,Plaza Real,Plaza,1.0,Nantes France,47.21725,-1.55336
319,Sala Real,Sala,0.1,Barcelona Spain,41.3818,2.1685
319,Parque Provincial,Parque,0.1,Milan Italy,45.46427,9.18951
319,Ayuntamiento Real,Ayuntamiento,1.0,Lisboa Portugal,38.71667,-9.13333
319,Ayuntamiento Los Mostenses,Ayuntamiento,240.20287,Nice France,43.70313,7.26608
319,Ayuntamiento Romano,Ayuntamiento,0.1,Cascais Portugal,38.6979,-9.42146
319,Sala Maldonado,Sala,0.1,Cannes France,43.55135,7.01275
319,Salon Real,Salon,500.0,Nantes France,47.21725,-1.55336
319,Galeria Santa Clara,Galeria,0.1,Rome Italy,41.89193,12.51133
319,Palacio Vieja,Palacio,500.0,Madrid Spain,40.489353,-3.6827462
319,Museo Real,Museo,354.34253,Cascais Portugal,38.6979,-9.42146
319,Museo Los Mostenses,Museo,97.85668,Madrid Spain,40.489353,-3.6827462
319,Parque Provincial,Parque,308.54486,Nantes France,47.21725,-1.55336
319,Ayuntamiento Los Mostenses,Ayuntamiento,463.0117,Nantes France,47.21725,-1.55336
319,Museo Romano,Museo,1.0,Salamanca Spain,40.955967,-5.6802244
319,Puente Real,Puente,466.56964,Estoril Portugal,38.70571,-9.39773
319,Sala Romano,Sala,1.0,Lyon France,45.74846,4.84671
319,Museo Romano,Museo,346.89517,Lisboa Portugal,38.71667,-9.13333
319,Museo Nueva,Museo,148.41978,Cannes France,43.55135,7.01275
319,Ayuntamiento Maldonado,Ayuntamiento,258.13116,Rome Italy,41.89193,12.51133
319,Catedral Santa Clara,Catedral,500.0,Cascais Portugal,38.6979,-9.42146
319,Museo Clamores,Museo,0.1,Milan Italy,45.46427,9.18951
319,Museo San Roma,Museo,0.1,Nice France,43.70313,7.26608
320,Salon Maldonado,Salon,274.5937,Nice France,43.70313,7.26608
320,Ayuntamiento Mayor,Ayuntamiento,1.0,Madrid Spain,40.489353,-3.6827462
320,Palacio San Roma,Palacio,348.45166,Barcelona Spain,41.3818,2.1685
320,Catedral Maldonado,Catedral,500.0,Cascais Portugal,38.6979,-9.42146
320,Salon Romano,Salon,412.10327,Nantes France,47.21725,-1.55336
320,Ayuntamiento Santa Clara,Ayuntamiento,48.469013,Lisboa Portugal,38.71667,-9.13333
320,Catedral Real,Catedral,237.83945,Lyon France,45.74846,4.84671
320,Puente Los Mostenses,Puente,97.79376,Estoril Portugal,38.70571,-9.39773
320,Sala Real,Sala,1.0,Cascais Portugal,38.6979,-9.42146
320,Salon Maldonado,Salon,1.0,Barcelona Spain,41.3818,2.1685
320,Museo Los Mostenses,Museo,0.1,Porto Portugal,41.14961,-8.61099
320,Ayuntamiento Romano,Ayuntamiento,500.0,Estoril Portugal,38.70571,-9.39773
320,Puente Romano,Puente,1.0,Milan Italy,45.46427,9.18951
320,Galeria Maldonado,Galeria,0.1,Valencia Spain,39.456116,-0.3545661
320,Igelesia Romano,Igelesia,0.1,Rome Italy,41.89193,12.51133
320,Museo Santa Clara,Museo,0.1,Nantes France,47.21725,-1.55336
320,Parque Clamores,Parque,500.0,Cascais Portugal,38.6979,-9.42146
320,Ayuntamiento Vieja,Ayuntamiento,245.15015,Lyon France,45.74846,4.84671
320,Palacio San Roma,Palacio,1.0,Valencia Spain,39.456116,-0.3545661
320,Palacio San Isidro,Palacio,274.275,Florencia Italy,43.77925,11.24626
320,Plaza Maldonado,Plaza,360.9262,Barcelona Spain,41.3818,2.1685
320,Puente Nueva,Puente,421.73297,Milan Italy,45.46427,9.18951
320,Igelesia Maldonado,Igelesia,0.1,Rome Italy,41.89193,12.51133
320,Salon Maldonado,Salon,1.0,Valencia Spain,39.456116,-0.3545661
320,Salon Real,Salon,439.6095,Estoril Portugal,38.70571,-9.39773
321,Galeria Mayor,Galeria,500.0,Milan Italy,45.46427,9.18951
321,Parque Romano,Parque,1.0,Paris France,48.85341,2.3488
321,Salon Provincial,Salon,261.7491,Nantes France,47.21725,-1.55336
321,Sala Vieja,Sala,0.1,Madrid Spain,40.489353,-3.6827462
321,Galeria Provincial,Galeria,244.06747,Rome Italy,41.89193,12.51133
321,Igelesia Santa Clara,Igelesia,65.69717,Porto Portugal,41.14961,-8.61099
321,Plaza Clamores,Plaza,1.0,Sevilla Spain,37.39141,-5.9591775
321,Salon Clamores,Salon,383.91537,Nice France,43.70313,7.26608
321,Parque San Isidro,Parque,369.3724,Cannes France,43.55135,7.01275
322,Puente Real,Puente,98.986694,Nantes France,47.21725,-1.55336
322,Museo San Isidro,Museo,1.0,Barcelona Spain,41.3818,2.1685
322,Galeria Real,Galeria,0.1,Paris France,48.85341,2.3488
322,Parque San Isidro,Parque,1.0,Valencia Spain,39.456116,-0.3545661
322,Sala Maldonado,Sala,243.22272,Lisboa Portugal,38.71667,-9.13333
322,Catedral Los Mostenses,Catedral,0.1,Milan Italy,45.46427,9.18951
322,Galeria Santa Clara,Galeria,490.37354,Cascais Portugal,38.6979,-9.42146
322,Igelesia Nueva,Igelesia,500.0,Florencia Italy,43.77925,11.24626
322,Palacio Los Mostenses,Palacio,500.0,Paris France,48.85341,2.3488
322,Palacio Los Mostenses,Palacio,1.0,Palermo Italy,38.13205,13.33561
322,Palacio Los Mostenses,Palacio,346.8867,Bourdeaux France,44.84044,-0.5805
322,Plaza Nueva,Plaza,1.0,Lyon France,45.74846,4.84671
322,Galeria Clamores,Galeria,0.1,Palermo Italy,38.13205,13.33561
322,Sala Vieja,Sala,0.1,Lyon France,45.74846,4.84671
322,Igelesia San Isidro,Igelesia,0.1,Salamanca Spain,40.955967,-5.6802244
323,Igelesia Clamores,Igelesia,500.0,Palermo Italy,38.13205,13.33561
323,Sala Romano,Sala,226.67455,Sevilla Spain,37.39141,-5.9591775
324,Igelesia Clamores,Igelesia,252.39287,Estoril Portugal,38.70571,-9.39773
325,Galeria Nueva,Galeria,1.0,Lisboa Portugal,38.71667,-9.13333
326,Ayuntamiento Clamores,Ayuntamiento,128.69228,Nice France,43.70313,7.26608
327,Puente Santa Clara,Puente,0.1,Bourdeaux France,44.84044,-0.5805
327,Catedral Maldonado,Catedral,482.16483,Nice France,43.70313,7.26608
327,Plaza Provincial,Plaza,500.0,Rome Italy,41.89193,12.51133
327,Palacio Maldonado,Palacio,0.1,Cascais Portugal,38.6979,-9.42146
327,Parque Provincial,Parque,179.37416,Madrid Spain,40.489353,-3.6827462
327,Igelesia Maldonado,Igelesia,110.044174,Nantes France,47.21725,-1.55336
327,Catedral Vieja,Catedral,104.51113,Cannes France,43.55135,7.01275
327,Igelesia Nueva,Igelesia,1.0,Nantes France,47.21725,-1.55336
327,Igelesia Vieja,Igelesia,22.030941,Bourdeaux France,44.84044,-0.5805
327,Palacio Los Mostenses,Palacio,1.0,Madrid Spain,40.489353,-3.6827462
327,Igelesia Los Mostenses,Igelesia,500.0,Nantes France,47.21725,-1.55336
327,Catedral Santa Clara,Catedral,1.0,Cascais Portugal,38.6979,-9.42146
327,Galeria San Roma,Galeria,170.81847,Sevilla Spain,37.39141,-5.9591775
327,Ayuntamiento San Roma,Ayuntamiento,1.0,Sevilla Spain,37.39141,-5.9591775
327,Puente Provincial,Puente,91.693375,Lyon France,45.74846,4.84671
327,Plaza Mayor,Plaza,94.293175,Cascais Portugal,38.6979,-9.42146
327,Palacio Vieja,Palacio,1.0,Nice France,43.70313,7.26608
327,Igelesia Maldonado,Igelesia,0.1,Nice France,43.70313,7.26608
327,Museo Vieja,Museo,500.0,Milan Italy,45.46427,9.18951
327,Galeria Romano,Galeria,451.42117,Cannes France,43.55135,7.01275
327,Palacio San Roma,Palacio,89.1254,Florencia Italy,43.77925,11.24626
327,Puente Provincial,Puente,422.2924,Barcelona Spain,41.3818,2.1685
327,Salon Vieja,Salon,216.8538,Nantes France,47.21725,-1.55336
327,Sala Romano,Sala,10.804089,Milan Italy,45.46427,9.18951
327,Igelesia Nueva,Igelesia,0.1,Salamanca Spain,40.955967,-5.6802244
327,Galeria Los Mostenses,Galeria,121.53093,Nice France,43.70313,7.26608
327,Plaza Maldonado,Plaza,1.0,Salamanca Spain,40.955967,-5.6802244
327,Palacio Santa Clara,Palacio,97.361565,Nantes France,47.21725,-1.55336
327,Puente Maldonado,Puente,1.0,Florencia Italy,43.77925,11.24626
327,Galeria Clamores,Galeria,1.0,Rome Italy,41.89193,12.51133
328,Puente Provincial,Puente,500.0,Porto Portugal,41.14961,-8.61099
328,Parque Romano,Parque,402.4126,Lisboa Portugal,38.71667,-9.13333
328,Galeria Romano,Galeria,500.0,Paris France,48.85341,2.3488
328,Igelesia Provincial,Igelesia,0.1,Salamanca Spain,40.955967,-5.6802244
328,Ayuntamiento San Roma,Ayuntamiento,500.0,Cascais Portugal,38.6979,-9.42146
328,Igelesia Mayor,Igelesia,439.30594,Rome Italy,41.89193,12.51133
329,Palacio Real,Palacio,0.1,Cascais Portugal,38.6979,-9.42146
329,Palacio Santa Clara,Palacio,0.1,Madrid Spain,40.489353,-3.6827462
329,Palacio San Roma,Palacio,271.5307,Valencia Spain,39.456116,-0.3545661
329,Plaza Santa Clara,Plaza,1.0,Lisboa Portugal,38.71667,-9.13333
329,Catedral Provincial,Catedral,500.0,Paris France,48.85341,2.3488
329,Plaza Real,Plaza,240.08505,Paris France,48.85341,2.3488
329,Igelesia San Isidro,Igelesia,1.0,Barcelona Spain,41.3818,2.1685
329,Catedral Vieja,Catedral,418.94504,Lisboa Portugal,38.71667,-9.13333
329,Plaza San Roma,Plaza,276.04694,Palermo Italy,38.13205,13.33561
329,Salon Los Mostenses,Salon,331.7718,Nantes France,47.21725,-1.55336
329,Salon Real,Salon,26.501642,Cascais Portugal,38.6979,-9.42146
329,Sala San Roma,Sala,500.0,Nice France,43.70313,7.26608
329,Parque Provincial,Parque,171.68665,Valencia Spain,39.456116,-0.3545661
329,Ayuntamiento Clamores,Ayuntamiento,392.5653,Barcelona Spain,41.3818,2.1685
329,Palacio Clamores,Palacio,1.0,Florencia Italy,43.77925,11.24626
329,Sala Nueva,Sala,193.2971,Florencia Italy,43.77925,11.24626
329,Plaza Los Mostenses,Plaza,58.050476,Lisboa Portugal,38.71667,-9.13333
329,Igelesia Mayor,Igelesia,0.1,Madrid Spain,40.489353,-3.6827462
329,Parque Provincial,Parque,1.0,Nantes France,47.21725,-1.55336
329,Ayuntamiento Clamores,Ayuntamiento,209.49571,Milan Italy,45.46427,9.18951
329,Igelesia Real,Igelesia,500.0,Paris France,48.85341,2.3488
329,Sala Santa Clara,Sala,206.00192,Nantes France,47.21725,-1.55336
329,Parque Los Mostenses,Parque,183.03944,Lisboa Portugal,38.71667,-9.13333
329,Galeria Clamores,Galeria,1.0,Estoril Portugal,38.70571,-9.39773
329,Galeria Santa Clara,Galeria,108.635506,Florencia Italy,43.77925,11.24626
329,Sala Santa Clara,Sala,1.0,Salamanca Spain,40.955967,-5.6802244
329,Parque Romano,Parque,1.0,Paris France,48.85341,2.3488
329,Salon San Roma,Salon,0.1,Valencia Spain,39.456116,-0.3545661
329,Ayuntamiento Real,Ayuntamiento,292.14386,Salamanca Spain,40.955967,-5.6802244
329,Palacio San Roma,Palacio,339.86194,Florencia Italy,43.77925,11.24626
330,Salon Provincial,Salon,102.87588,Rome Italy,41.89193,12.51133
331,Igelesia Provincial,Igelesia,0.1,Rome Italy,41.89193,12.51133
331,Ayuntamiento San Isidro,Ayuntamiento,1.0,Cannes France,43.55135,7.01275
331,Palacio San Roma,Palacio,0.1,Estoril Portugal,38.70571,-9.39773
331,Galeria Vieja,Galeria,0.1,Nice France,43.70313,7.26608
331,Catedral Romano,Catedral,47.098064,Lyon France,45.74846,4.84671
331,Palacio San Roma,Palacio,150.63808,Milan Italy,45.46427,9.18951
331,Parque Los Mostenses,Parque,0.1,Cascais Portugal,38.6979,-9.42146
331,Catedral Real,Catedral,315.99222,Palermo Italy,38.13205,13.33561
331,Ayuntamiento Maldonado,Ayuntamiento,500.0,Paris France,48.85341,2.3488
331,Catedral Maldonado,Catedral,0.1,Valencia Spain,39.456116,-0.3545661
331,Palacio San Isidro,Palacio,0.1,Valencia Spain,39.456116,-0.3545661
331,Plaza Provincial,Plaza,500.0,Paris France,48.85341,2.3488
331,Galeria Los Mostenses,Galeria,98.25711,Florencia Italy,43.77925,11.24626
331,Ayuntamiento Santa Clara,Ayuntamiento,500.0,Bourdeaux France,44.84044,-0.5805
331,Parque San Roma,Parque,500.0,Porto Portugal,41.14961,-8.61099
332,Parque Vieja,Parque,462.66806,Palermo Italy,38.13205,13.33561
332,Plaza Vieja,Plaza,500.0,Cannes France,43.55135,7.01275
332,Catedral Vieja,Catedral,0.1,Sevilla Spain,37.39141,-5.9591775
332,Museo Provincial,Museo,0.1,Rome Italy,41.89193,12.51133
332,Galeria Maldonado,Galeria,0.1,Barcelona Spain,41.3818,2.1685
332,Plaza Nueva,Plaza,121.52733,Lyon France,45.74846,4.84671
332,Salon Maldonado,Salon,116.60584,Barcelona Spain,41.3818,2.1685
332,Salon Romano,Salon,92.94889,Sevilla Spain,37.39141,-5.9591775
332,Plaza San Roma,Plaza,426.9782,Paris France,48.85341,2.3488
332,Museo Romano,Museo,128.11584,Palermo Italy,38.13205,13.33561
332,Parque San Isidro,Parque,24.076466,Rome Italy,41.89193,12.51133
332,Sala Romano,Sala,0.1,Valencia Spain,39.456116,-0.3545661
332,Parque Los Mostenses,Parque,500.0,Madrid Spain,40.489353,-3.6827462
332,Catedral Maldonado,Catedral,500.0,Florencia Italy,43.77925,11.24626
332,Sala Nueva,Sala,360.91666,Salamanca Spain,40.955967,-5.6802244
332,Igelesia Mayor,Igelesia,23.30575,Cascais Portugal,38.6979,-9.42146
332,Ayuntamiento Nueva,Ayuntamiento,500.0,Lisboa Portugal,38.71667,-9.13333
332,Catedral Clamores,Catedral,0.1,Bourdeaux France,44.84044,-0.5805
332,Ayuntamiento Maldonado,Ayuntamiento,1.0,Lyon France,45.74846,4.84671
332,Ayuntamiento Real,Ayuntamiento,462.72067,Palermo Italy,38.13205,13.33561
332,Galeria Vieja,Galeria,372.04614,Florencia Italy,43.77925,11.24626
332,Puente Nueva,Puente,0.1,Valencia Spain,39.456116,-0.3545661
332,Galeria Santa Clara,Galeria,500.0,Nantes France,47.21725,-1.55336
332,Galeria Romano,Galeria,251.44339,Cannes France,43.55135,7.01275
332,Catedral Mayor,Catedral,67.93788,Barcelona Spain,41.3818,2.1685
332,Parque Real,Parque,0.1,Sevilla Spain,37.39141,-5.9591775
333,Sala San Isidro,Sala,162.90527,Nantes France,47.21725,-1.55336
333,Museo Vieja,Museo,126.68933,Florencia Italy,43.77925,11.24626
333,Catedral Clamores,Catedral,0.1,Milan Italy,45.46427,9.18951
333,Palacio Maldonado,Palacio,183.92638,Porto Portugal,41.14961,-8.61099
333,Puente Vieja,Puente,463.103,Florencia Italy,43.77925,11.24626
333,Puente Provincial,Puente,500.0,Porto Portugal,41.14961,-8.61099
333,Museo Los Mostenses,Museo,347.87183,Madrid Spain,40.489353,-3.6827462
333,Palacio Vieja,Palacio,0.1,Nice France,43.70313,7.26608
333,Catedral Clamores,Catedral,0.1,Cascais Portugal,38.6979,-9.42146
333,Palacio Provincial,Palacio,394.64746,Estoril Portugal,38.70571,-9.39773
333,Plaza Mayor,Plaza,1.0,Bourdeaux France,44.84044,-0.5805
333,Palacio Clamores,Palacio,500.0,Nantes France,47.21725,-1.55336
333,Ayuntamiento Clamores,Ayuntamiento,144.52554,Palermo Italy,38.13205,13.33561
333,Parque San Isidro,Parque,104.87915,Salamanca Spain,40.955967,-5.6802244
333,Igelesia Real,Igelesia,42.232086,Barcelona Spain,41.3818,2.1685
333,Palacio Mayor,Palacio,500.0,Lisboa Portugal,38.71667,-9.13333
333,Plaza Romano,Plaza,1.0,Valencia Spain,39.456116,-0.3545661
333,Palacio Maldonado,Palacio,7.1756563,Rome Italy,41.89193,12.51133
333,Puente Nueva,Puente,0.1,Nantes France,47.21725,-1.55336
333,Sala Real,Sala,135.33292,Rome Italy,41.89193,12.51133
333,Salon Maldonado,Salon,1.0,Barcelona Spain,41.3818,2.1685
334,Parque Los Mostenses,Parque,500.0,Nice France,43.70313,7.26608
334,Plaza Santa Clara,Plaza,287.67752,Porto Portugal,41.14961,-8.61099
334,Galeria Real,Galeria,102.71494,Florencia Italy,43.77925,11.24626
334,Salon Los Mostenses,Salon,241.1259,Paris France,48.85341,2.3488
335,Catedral Nueva,Catedral,500.0,Florencia Italy,43.77925,11.24626
336,Ayuntamiento Mayor,Ayuntamiento,388.46246,Madrid Spain,40.489353,-3.6827462
337,Plaza Santa Clara,Plaza,347.40732,Paris France,48.85341,2.3488
337,Salon San Roma,Salon,323.0575,Nice France,43.70313,7.26608
337,Salon San Roma,Salon,41.158897,Florencia Italy,43.77925,11.24626
337,Sala San Roma,Sala,0.1,Estoril Portugal,38.70571,-9.39773
338,Salon Santa Clara,Salon,41.084217,Palermo Italy,38.13205,13.33561
338,Puente Vieja,Puente,1.0,Porto Portugal,41.14961,-8.61099
338,Museo Santa Clara,Museo,307.06702,Valencia Spain,39.456116,-0.3545661
